NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Ano (Código),Ano,Variável (Código),Variável,Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código),Classificação Nacional de Atividades Econômicas (CNAE 2.0),Faixas de pessoal ocupado assalariado (Código),Faixas de pessoal ocupado assalariado
1,Brasil,2,%,74.75109,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117838,"R Artes, cultura, esporte e recreação",9504,Total
1,Brasil,2,%,75.39972,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117838,"R Artes, cultura, esporte e recreação",9502,1 a 9 pessoas
1,Brasil,2,%,66.76558,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117838,"R Artes, cultura, esporte e recreação",46281,10 a 49 pessoas
1,Brasil,2,%,100.00000,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117838,"R Artes, cultura, esporte e recreação",73113,50 ou mais pessoas
1,Brasil,2,%,67.97416,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117861,S Outras atividades de serviços,9504,Total
1,Brasil,2,%,67.11345,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117861,S Outras atividades de serviços,9502,1 a 9 pessoas
1,Brasil,2,%,90.58296,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117861,S Outras atividades de serviços,46281,10 a 49 pessoas
1,Brasil,2,%,100.00000,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117861,S Outras atividades de serviços,73113,50 ou mais pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117888,T Serviços domésticos,9504,Total
1,Brasil,2,%,-,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117888,T Serviços domésticos,9502,1 a 9 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117888,T Serviços domésticos,46281,10 a 49 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117888,T Serviços domésticos,73113,50 ou mais pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,9504,Total
1,Brasil,2,%,-,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,9502,1 a 9 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,46281,10 a 49 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13235,Taxa de 1 ano de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,73113,50 ou mais pessoas
1,Brasil,2,%,59.95176,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117897,Total,9504,Total
1,Brasil,2,%,58.40851,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117897,Total,9502,1 a 9 pessoas
1,Brasil,2,%,79.09865,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117897,Total,46281,10 a 49 pessoas
1,Brasil,2,%,82.85550,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117897,Total,73113,50 ou mais pessoas
1,Brasil,2,%,60.94003,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",9504,Total
1,Brasil,2,%,58.35328,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",9502,1 a 9 pessoas
1,Brasil,2,%,76.21951,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",46281,10 a 49 pessoas
1,Brasil,2,%,68.62745,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",73113,50 ou mais pessoas
1,Brasil,2,%,62.24490,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116880,B Indústrias extrativas,9504,Total
1,Brasil,2,%,60.29851,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116880,B Indústrias extrativas,9502,1 a 9 pessoas
1,Brasil,2,%,72.22222,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116880,B Indústrias extrativas,46281,10 a 49 pessoas
1,Brasil,2,%,100.00000,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116880,B Indústrias extrativas,73113,50 ou mais pessoas
1,Brasil,2,%,64.09949,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116910,C Indústrias de transformação,9504,Total
1,Brasil,2,%,61.71576,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116910,C Indústrias de transformação,9502,1 a 9 pessoas
1,Brasil,2,%,83.27050,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116910,C Indústrias de transformação,46281,10 a 49 pessoas
1,Brasil,2,%,86.97479,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,116910,C Indústrias de transformação,73113,50 ou mais pessoas
1,Brasil,2,%,75.75758,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117296,D Eletricidade e gás,9504,Total
1,Brasil,2,%,71.95122,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117296,D Eletricidade e gás,9502,1 a 9 pessoas
1,Brasil,2,%,92.30769,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117296,D Eletricidade e gás,46281,10 a 49 pessoas
1,Brasil,2,%,100.00000,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117296,D Eletricidade e gás,73113,50 ou mais pessoas
1,Brasil,2,%,58.97098,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9504,Total
1,Brasil,2,%,56.37181,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9502,1 a 9 pessoas
1,Brasil,2,%,76.54321,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",46281,10 a 49 pessoas
1,Brasil,2,%,90.00000,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",73113,50 ou mais pessoas
1,Brasil,2,%,50.89460,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117329,F Construção,9504,Total
1,Brasil,2,%,48.46154,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117329,F Construção,9502,1 a 9 pessoas
1,Brasil,2,%,65.58649,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117329,F Construção,46281,10 a 49 pessoas
1,Brasil,2,%,76.42586,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117329,F Construção,73113,50 ou mais pessoas
1,Brasil,2,%,59.83295,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,9504,Total
1,Brasil,2,%,58.75011,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,9502,1 a 9 pessoas
1,Brasil,2,%,82.30546,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,46281,10 a 49 pessoas
1,Brasil,2,%,80.85106,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,73113,50 ou mais pessoas
1,Brasil,2,%,58.15914,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",9504,Total
1,Brasil,2,%,56.20226,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",9502,1 a 9 pessoas
1,Brasil,2,%,82.60870,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",46281,10 a 49 pessoas
1,Brasil,2,%,87.90323,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",73113,50 ou mais pessoas
1,Brasil,2,%,53.59861,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117543,I Alojamento e alimentação,9504,Total
1,Brasil,2,%,50.83300,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117543,I Alojamento e alimentação,9502,1 a 9 pessoas
1,Brasil,2,%,78.32248,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117543,I Alojamento e alimentação,46281,10 a 49 pessoas
1,Brasil,2,%,84.96241,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117543,I Alojamento e alimentação,73113,50 ou mais pessoas
1,Brasil,2,%,65.90641,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117555,J Informação e comunicação,9504,Total
1,Brasil,2,%,64.52023,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117555,J Informação e comunicação,9502,1 a 9 pessoas
1,Brasil,2,%,84.42368,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117555,J Informação e comunicação,46281,10 a 49 pessoas
1,Brasil,2,%,79.54545,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117555,J Informação e comunicação,73113,50 ou mais pessoas
1,Brasil,2,%,62.21727,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",9504,Total
1,Brasil,2,%,61.60323,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",9502,1 a 9 pessoas
1,Brasil,2,%,73.12500,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",46281,10 a 49 pessoas
1,Brasil,2,%,70.00000,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",73113,50 ou mais pessoas
1,Brasil,2,%,63.22256,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117666,L Atividades imobiliárias,9504,Total
1,Brasil,2,%,62.58741,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117666,L Atividades imobiliárias,9502,1 a 9 pessoas
1,Brasil,2,%,77.14286,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117666,L Atividades imobiliárias,46281,10 a 49 pessoas
1,Brasil,2,%,88.88889,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117666,L Atividades imobiliárias,73113,50 ou mais pessoas
1,Brasil,2,%,62.44504,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",9504,Total
1,Brasil,2,%,61.46464,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",9502,1 a 9 pessoas
1,Brasil,2,%,78.81900,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",46281,10 a 49 pessoas
1,Brasil,2,%,79.01235,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",73113,50 ou mais pessoas
1,Brasil,2,%,61.60390,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,9504,Total
1,Brasil,2,%,58.23642,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,9502,1 a 9 pessoas
1,Brasil,2,%,81.49050,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,46281,10 a 49 pessoas
1,Brasil,2,%,84.00000,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,73113,50 ou mais pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",9504,Total
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",9502,1 a 9 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",46281,10 a 49 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",73113,50 ou mais pessoas
1,Brasil,2,%,66.68271,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117788,P Educação,9504,Total
1,Brasil,2,%,63.75506,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117788,P Educação,9502,1 a 9 pessoas
1,Brasil,2,%,86.30137,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117788,P Educação,46281,10 a 49 pessoas
1,Brasil,2,%,90.90909,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117788,P Educação,73113,50 ou mais pessoas
1,Brasil,2,%,73.95478,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117810,Q Saúde humana e serviços sociais,9504,Total
1,Brasil,2,%,73.57240,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117810,Q Saúde humana e serviços sociais,9502,1 a 9 pessoas
1,Brasil,2,%,89.16409,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117810,Q Saúde humana e serviços sociais,46281,10 a 49 pessoas
1,Brasil,2,%,92.00000,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117810,Q Saúde humana e serviços sociais,73113,50 ou mais pessoas
1,Brasil,2,%,54.35282,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117838,"R Artes, cultura, esporte e recreação",9504,Total
1,Brasil,2,%,54.41795,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117838,"R Artes, cultura, esporte e recreação",9502,1 a 9 pessoas
1,Brasil,2,%,52.22552,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117838,"R Artes, cultura, esporte e recreação",46281,10 a 49 pessoas
1,Brasil,2,%,86.66667,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117838,"R Artes, cultura, esporte e recreação",73113,50 ou mais pessoas
1,Brasil,2,%,52.28426,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117861,S Outras atividades de serviços,9504,Total
1,Brasil,2,%,51.10898,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117861,S Outras atividades de serviços,9502,1 a 9 pessoas
1,Brasil,2,%,82.95964,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117861,S Outras atividades de serviços,46281,10 a 49 pessoas
1,Brasil,2,%,100.00000,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117861,S Outras atividades de serviços,73113,50 ou mais pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117888,T Serviços domésticos,9504,Total
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117888,T Serviços domésticos,9502,1 a 9 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117888,T Serviços domésticos,46281,10 a 49 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117888,T Serviços domésticos,73113,50 ou mais pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,9504,Total
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,9502,1 a 9 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,46281,10 a 49 pessoas
1,Brasil,2,%,-,1,Brasil,2018,2018,13236,Taxa de 2 anos de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,73113,50 ou mais pessoas
1,Brasil,2,%,50.40893,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117897,Total,9504,Total
1,Brasil,2,%,48.86816,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117897,Total,9502,1 a 9 pessoas
1,Brasil,2,%,69.46963,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117897,Total,46281,10 a 49 pessoas
1,Brasil,2,%,73.85321,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117897,Total,73113,50 ou mais pessoas
1,Brasil,2,%,51.82334,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",9504,Total
1,Brasil,2,%,49.35376,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",9502,1 a 9 pessoas
1,Brasil,2,%,67.07317,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",46281,10 a 49 pessoas
1,Brasil,2,%,54.90196,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",73113,50 ou mais pessoas
1,Brasil,2,%,54.84694,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116880,B Indústrias extrativas,9504,Total
1,Brasil,2,%,52.83582,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116880,B Indústrias extrativas,9502,1 a 9 pessoas
1,Brasil,2,%,64.81481,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116880,B Indústrias extrativas,46281,10 a 49 pessoas
1,Brasil,2,%,100.00000,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116880,B Indústrias extrativas,73113,50 ou mais pessoas
1,Brasil,2,%,55.77614,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116910,C Indústrias de transformação,9504,Total
1,Brasil,2,%,53.32817,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116910,C Indústrias de transformação,9502,1 a 9 pessoas
1,Brasil,2,%,75.21206,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116910,C Indústrias de transformação,46281,10 a 49 pessoas
1,Brasil,2,%,81.51261,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,116910,C Indústrias de transformação,73113,50 ou mais pessoas
1,Brasil,2,%,68.68687,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117296,D Eletricidade e gás,9504,Total
1,Brasil,2,%,64.63415,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117296,D Eletricidade e gás,9502,1 a 9 pessoas
1,Brasil,2,%,84.61538,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117296,D Eletricidade e gás,46281,10 a 49 pessoas
1,Brasil,2,%,100.00000,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117296,D Eletricidade e gás,73113,50 ou mais pessoas
1,Brasil,2,%,50.92348,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9504,Total
1,Brasil,2,%,48.57571,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9502,1 a 9 pessoas
1,Brasil,2,%,65.43210,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",46281,10 a 49 pessoas
1,Brasil,2,%,90.00000,1,Brasil,2018,2018,13237,Taxa de 3 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",73113,50 ou mais pessoas
